13:15:07: Decomposing poses, time elapse: 18.679seconds
13:15:07: Calculating kernel matrix, time elapse: 0.035seconds
13:15:20: Decomposing movements and ethograms, time elapse: 12.84seconds
13:15:23: Decomposing completed, time elapse: 35.181seconds
13:15:45: Decomposing poses, time elapse: 19.166seconds
13:15:46: Calculating kernel matrix, time elapse: 0.095seconds
13:15:58: Decomposing movements and ethograms, time elapse: 12.644seconds
13:16:02: Decomposing completed, time elapse: 35.744seconds
13:16:24: Decomposing poses, time elapse: 19.283seconds
13:16:25: Calculating kernel matrix, time elapse: 0.04seconds
13:16:40: Decomposing movements and ethograms, time elapse: 15.636seconds
13:16:44: Decomposing completed, time elapse: 39.046seconds
13:17:06: Decomposing poses, time elapse: 18.466seconds
13:17:06: Calculating kernel matrix, time elapse: 0.032seconds
13:17:23: Decomposing movements and ethograms, time elapse: 17.141seconds
13:17:27: Decomposing completed, time elapse: 39.298seconds
13:17:56: Decomposing poses, time elapse: 25.511seconds
13:17:56: Calculating kernel matrix, time elapse: 0.038seconds
13:18:12: Decomposing movements and ethograms, time elapse: 15.824seconds
13:18:15: Decomposing completed, time elapse: 44.864seconds
13:18:38: Decomposing poses, time elapse: 19.536seconds
13:18:38: Calculating kernel matrix, time elapse: 0.027seconds
13:18:49: Decomposing movements and ethograms, time elapse: 11.126seconds
13:18:53: Decomposing completed, time elapse: 34.558seconds
13:19:15: Decomposing poses, time elapse: 19.252seconds
13:19:15: Calculating kernel matrix, time elapse: 0.035seconds
13:19:33: Decomposing movements and ethograms, time elapse: 17.903seconds
13:19:37: Decomposing completed, time elapse: 40.814seconds
13:19:59: Decomposing poses, time elapse: 18.986seconds
13:19:59: Calculating kernel matrix, time elapse: 0.033seconds
13:20:07: Decomposing movements and ethograms, time elapse: 8.108seconds
13:20:10: Decomposing completed, time elapse: 30.785seconds
13:20:32: Decomposing poses, time elapse: 18.585seconds
13:20:32: Calculating kernel matrix, time elapse: 0.031seconds
13:20:44: Decomposing movements and ethograms, time elapse: 12.057seconds
13:20:47: Decomposing completed, time elapse: 34.214seconds
13:21:09: Decomposing poses, time elapse: 19.37seconds
13:21:09: Calculating kernel matrix, time elapse: 0.029seconds
13:21:17: Decomposing movements and ethograms, time elapse: 7.277seconds
13:21:20: Decomposing completed, time elapse: 30.177seconds
13:21:42: Decomposing poses, time elapse: 18.755seconds
13:21:42: Calculating kernel matrix, time elapse: 0.037seconds
13:21:54: Decomposing movements and ethograms, time elapse: 12.079seconds
13:21:57: Decomposing completed, time elapse: 34.327seconds
13:22:19: Decomposing poses, time elapse: 18.848seconds
13:22:19: Calculating kernel matrix, time elapse: 0.037seconds
13:22:32: Decomposing movements and ethograms, time elapse: 13.325seconds
13:22:35: Decomposing completed, time elapse: 35.291seconds
13:23:11: Decomposing poses, time elapse: 32.527seconds
13:23:11: Calculating kernel matrix, time elapse: 0.032seconds
13:23:28: Decomposing movements and ethograms, time elapse: 16.882seconds
13:23:34: Decomposing completed, time elapse: 55.394seconds
21:02:49: Decomposing poses, time elapse: 19.198seconds
21:02:50: Calculating kernel matrix, time elapse: 0.101seconds
21:03:23: Decomposing movements and ethograms, time elapse: 33.884seconds
21:03:29: Decomposing completed, time elapse: 58.554seconds
09:19:31: Decomposing poses, time elapse: 12.456seconds
09:19:31: Calculating kernel matrix, time elapse: 0.054seconds
09:20:09: Decomposing movements and ethograms, time elapse: 38.186seconds
09:20:14: Decomposing completed, time elapse: 55.797seconds
09:20:33: Decomposing poses, time elapse: 13.883seconds
09:20:33: Calculating kernel matrix, time elapse: 0.076seconds
09:21:16: Decomposing movements and ethograms, time elapse: 42.65seconds
09:21:21: Decomposing completed, time elapse: 61.253seconds
09:21:38: Decomposing poses, time elapse: 11.761seconds
09:21:38: Calculating kernel matrix, time elapse: 0.129seconds
09:22:25: Decomposing movements and ethograms, time elapse: 46.914seconds
09:22:30: Decomposing completed, time elapse: 64.054seconds
09:22:57: Decomposing poses, time elapse: 16.063seconds
09:22:57: Calculating kernel matrix, time elapse: 0.059seconds
09:23:22: Decomposing movements and ethograms, time elapse: 24.906seconds
09:23:26: Decomposing completed, time elapse: 45.433seconds
09:23:44: Decomposing poses, time elapse: 12.61seconds
09:23:44: Calculating kernel matrix, time elapse: 0.089seconds
09:24:24: Decomposing movements and ethograms, time elapse: 40.165seconds
09:24:28: Decomposing completed, time elapse: 57.361seconds
09:24:55: Decomposing poses, time elapse: 19.289seconds
09:24:55: Calculating kernel matrix, time elapse: 0.076seconds
09:25:41: Decomposing movements and ethograms, time elapse: 46.231seconds
09:25:45: Decomposing completed, time elapse: 69.829seconds
09:26:01: Decomposing poses, time elapse: 9.988seconds
09:26:01: Calculating kernel matrix, time elapse: 0.054seconds
09:26:34: Decomposing movements and ethograms, time elapse: 33.181seconds
09:26:38: Decomposing completed, time elapse: 47.463seconds
09:26:53: Decomposing poses, time elapse: 10.706seconds
09:26:53: Calculating kernel matrix, time elapse: 0.062seconds
09:27:40: Decomposing movements and ethograms, time elapse: 46.56seconds
09:27:44: Decomposing completed, time elapse: 61.795seconds
09:28:00: Decomposing poses, time elapse: 11.212seconds
09:28:00: Calculating kernel matrix, time elapse: 0.069seconds
09:28:51: Decomposing movements and ethograms, time elapse: 50.814seconds
09:28:56: Decomposing completed, time elapse: 66.834seconds
09:29:12: Decomposing poses, time elapse: 11.3seconds
09:29:13: Calculating kernel matrix, time elapse: 0.069seconds
09:29:47: Decomposing movements and ethograms, time elapse: 34.137seconds
09:29:51: Decomposing completed, time elapse: 50.217seconds
09:30:07: Decomposing poses, time elapse: 10.277seconds
09:30:07: Calculating kernel matrix, time elapse: 0.063seconds
09:30:35: Decomposing movements and ethograms, time elapse: 28.459seconds
09:30:40: Decomposing completed, time elapse: 43.32seconds
09:30:56: Decomposing poses, time elapse: 11.129seconds
09:30:56: Calculating kernel matrix, time elapse: 0.073seconds
09:31:38: Decomposing movements and ethograms, time elapse: 41.706seconds
09:31:41: Decomposing completed, time elapse: 56.852seconds
09:32:00: Decomposing poses, time elapse: 13.53seconds
09:32:00: Calculating kernel matrix, time elapse: 0.097seconds
09:33:06: Decomposing movements and ethograms, time elapse: 65.361seconds
09:33:11: Decomposing completed, time elapse: 83.892seconds
09:33:31: Decomposing poses, time elapse: 13.871seconds
09:33:32: Calculating kernel matrix, time elapse: 0.063seconds
09:34:01: Decomposing movements and ethograms, time elapse: 29.77seconds
09:34:05: Decomposing completed, time elapse: 47.363seconds
09:34:21: Decomposing poses, time elapse: 10.775seconds
09:34:21: Calculating kernel matrix, time elapse: 0.055seconds
09:34:36: Decomposing movements and ethograms, time elapse: 15.297seconds
09:34:40: Decomposing completed, time elapse: 29.653seconds
09:34:59: Decomposing poses, time elapse: 13.978seconds
09:34:59: Calculating kernel matrix, time elapse: 0.067seconds
09:35:40: Decomposing movements and ethograms, time elapse: 41.091seconds
09:35:45: Decomposing completed, time elapse: 59.371seconds
09:36:00: Decomposing poses, time elapse: 10.184seconds
09:36:00: Calculating kernel matrix, time elapse: 0.047seconds
09:36:16: Decomposing movements and ethograms, time elapse: 15.421seconds
09:36:20: Decomposing completed, time elapse: 30.12seconds
09:36:34: Decomposing poses, time elapse: 9.744seconds
09:36:34: Calculating kernel matrix, time elapse: 0.039seconds
09:37:06: Decomposing movements and ethograms, time elapse: 31.579seconds
09:37:09: Decomposing completed, time elapse: 44.74seconds
09:37:24: Decomposing poses, time elapse: 10.734seconds
09:37:24: Calculating kernel matrix, time elapse: 0.052seconds
09:37:56: Decomposing movements and ethograms, time elapse: 31.803seconds
09:38:00: Decomposing completed, time elapse: 46.876seconds
09:38:19: Decomposing poses, time elapse: 13.641seconds
09:38:20: Calculating kernel matrix, time elapse: 0.167seconds
09:39:02: Decomposing movements and ethograms, time elapse: 42.477seconds
09:39:10: Decomposing completed, time elapse: 63.79seconds
09:39:31: Decomposing poses, time elapse: 10.662seconds
09:39:31: Calculating kernel matrix, time elapse: 0.043seconds
09:40:00: Decomposing movements and ethograms, time elapse: 29.453seconds
09:40:05: Decomposing completed, time elapse: 44.387seconds
09:40:20: Decomposing poses, time elapse: 11.543seconds
09:40:20: Calculating kernel matrix, time elapse: 0.068seconds
09:41:06: Decomposing movements and ethograms, time elapse: 45.581seconds
09:41:10: Decomposing completed, time elapse: 61.634seconds
09:41:29: Decomposing poses, time elapse: 13.714seconds
09:41:29: Calculating kernel matrix, time elapse: 0.134seconds
09:42:04: Decomposing movements and ethograms, time elapse: 34.493seconds
09:42:09: Decomposing completed, time elapse: 53.415seconds
09:42:32: Decomposing poses, time elapse: 12.864seconds
09:42:32: Calculating kernel matrix, time elapse: 0.064seconds
09:43:10: Decomposing movements and ethograms, time elapse: 38.505seconds
09:43:15: Decomposing completed, time elapse: 55.934seconds
09:43:29: Decomposing poses, time elapse: 9.315seconds
09:43:29: Calculating kernel matrix, time elapse: 0.039seconds
09:43:57: Decomposing movements and ethograms, time elapse: 27.545seconds
09:44:01: Decomposing completed, time elapse: 41.319seconds
09:44:17: Decomposing poses, time elapse: 11.564seconds
09:44:17: Calculating kernel matrix, time elapse: 0.064seconds
09:44:58: Decomposing movements and ethograms, time elapse: 41.629seconds
09:45:03: Decomposing completed, time elapse: 57.892seconds
09:45:24: Decomposing poses, time elapse: 15.697seconds
09:45:24: Calculating kernel matrix, time elapse: 0.105seconds
09:46:14: Decomposing movements and ethograms, time elapse: 50.15seconds
09:46:19: Decomposing completed, time elapse: 70.709seconds
09:46:37: Decomposing poses, time elapse: 10.588seconds
09:46:37: Calculating kernel matrix, time elapse: 0.045seconds
09:46:48: Decomposing movements and ethograms, time elapse: 10.172seconds
09:46:52: Decomposing completed, time elapse: 24.945seconds
09:47:05: Decomposing poses, time elapse: 9.784seconds
09:47:06: Calculating kernel matrix, time elapse: 0.046seconds
09:47:30: Decomposing movements and ethograms, time elapse: 24.815seconds
09:47:35: Decomposing completed, time elapse: 39.012seconds
09:47:49: Decomposing poses, time elapse: 10.207seconds
09:47:50: Calculating kernel matrix, time elapse: 0.06seconds
09:48:18: Decomposing movements and ethograms, time elapse: 28.933seconds
09:48:23: Decomposing completed, time elapse: 43.295seconds
09:48:45: Decomposing poses, time elapse: 17.606seconds
09:48:46: Calculating kernel matrix, time elapse: 0.142seconds
09:50:01: Decomposing movements and ethograms, time elapse: 75.701seconds
09:50:06: Decomposing completed, time elapse: 98.68seconds
09:50:28: Decomposing poses, time elapse: 11.659seconds
09:50:28: Calculating kernel matrix, time elapse: 0.078seconds
09:50:45: Decomposing movements and ethograms, time elapse: 17.552seconds
09:50:51: Decomposing completed, time elapse: 34.685seconds
09:51:05: Decomposing poses, time elapse: 8.974seconds
09:51:06: Calculating kernel matrix, time elapse: 0.056seconds
09:51:48: Decomposing movements and ethograms, time elapse: 42.61seconds
09:51:53: Decomposing completed, time elapse: 56.588seconds
09:52:13: Decomposing poses, time elapse: 13.885seconds
09:52:13: Calculating kernel matrix, time elapse: 0.094seconds
09:52:59: Decomposing movements and ethograms, time elapse: 45.693seconds
09:53:03: Decomposing completed, time elapse: 64.017seconds
09:53:21: Decomposing poses, time elapse: 11.31seconds
09:53:21: Calculating kernel matrix, time elapse: 0.061seconds
09:53:49: Decomposing movements and ethograms, time elapse: 27.908seconds
09:53:53: Decomposing completed, time elapse: 43.542seconds
09:54:12: Decomposing poses, time elapse: 12.542seconds
09:54:12: Calculating kernel matrix, time elapse: 0.054seconds
09:54:41: Decomposing movements and ethograms, time elapse: 29.533seconds
09:54:46: Decomposing completed, time elapse: 46.464seconds
09:55:05: Decomposing poses, time elapse: 14.392seconds
09:55:05: Calculating kernel matrix, time elapse: 0.096seconds
09:55:54: Decomposing movements and ethograms, time elapse: 49.431seconds
09:55:59: Decomposing completed, time elapse: 68.387seconds
09:56:19: Decomposing poses, time elapse: 12.49seconds
09:56:19: Calculating kernel matrix, time elapse: 0.062seconds
09:56:48: Decomposing movements and ethograms, time elapse: 29.109seconds
09:56:52: Decomposing completed, time elapse: 45.931seconds
09:57:07: Decomposing poses, time elapse: 10.5seconds
09:57:08: Calculating kernel matrix, time elapse: 0.061seconds
09:57:23: Decomposing movements and ethograms, time elapse: 14.973seconds
09:57:27: Decomposing completed, time elapse: 30.472seconds
09:57:46: Decomposing poses, time elapse: 14.191seconds
09:57:47: Calculating kernel matrix, time elapse: 0.093seconds
09:58:25: Decomposing movements and ethograms, time elapse: 38.173seconds
09:58:29: Decomposing completed, time elapse: 57.164seconds
09:58:57: Decomposing poses, time elapse: 20.337seconds
09:58:57: Calculating kernel matrix, time elapse: 0.147seconds
09:59:54: Decomposing movements and ethograms, time elapse: 57.557seconds
10:00:00: Decomposing completed, time elapse: 83.876seconds
10:00:22: Decomposing poses, time elapse: 11.393seconds
10:00:22: Calculating kernel matrix, time elapse: 0.083seconds
10:01:06: Decomposing movements and ethograms, time elapse: 44.405seconds
10:01:13: Decomposing completed, time elapse: 62.158seconds
10:01:29: Decomposing poses, time elapse: 9.926seconds
10:01:29: Calculating kernel matrix, time elapse: 0.044seconds
10:02:00: Decomposing movements and ethograms, time elapse: 31.295seconds
10:02:04: Decomposing completed, time elapse: 45.596seconds
10:02:24: Decomposing poses, time elapse: 14.48seconds
10:02:24: Calculating kernel matrix, time elapse: 0.083seconds
10:03:09: Decomposing movements and ethograms, time elapse: 45.145seconds
10:03:13: Decomposing completed, time elapse: 64.315seconds
10:03:38: Decomposing poses, time elapse: 18.27seconds
10:03:38: Calculating kernel matrix, time elapse: 0.02seconds
10:03:47: Decomposing movements and ethograms, time elapse: 9.456seconds
10:03:51: Decomposing completed, time elapse: 31.657seconds
10:04:06: Decomposing poses, time elapse: 12.894seconds
10:04:07: Calculating kernel matrix, time elapse: 0.109seconds
10:04:35: Decomposing movements and ethograms, time elapse: 28.422seconds
10:04:40: Decomposing completed, time elapse: 46.57seconds
10:05:00: Decomposing poses, time elapse: 12.164seconds
10:05:00: Calculating kernel matrix, time elapse: 0.089seconds
10:05:20: Decomposing movements and ethograms, time elapse: 20.128seconds
10:05:25: Decomposing completed, time elapse: 37.22seconds
10:05:43: Decomposing poses, time elapse: 12.005seconds
10:05:43: Calculating kernel matrix, time elapse: 0.101seconds
10:06:25: Decomposing movements and ethograms, time elapse: 41.978seconds
10:06:30: Decomposing completed, time elapse: 58.712seconds
10:06:48: Decomposing poses, time elapse: 11.198seconds
10:06:49: Calculating kernel matrix, time elapse: 0.045seconds
10:07:10: Decomposing movements and ethograms, time elapse: 21.339seconds
10:07:15: Decomposing completed, time elapse: 37.527seconds
10:07:33: Decomposing poses, time elapse: 13.654seconds
10:07:33: Calculating kernel matrix, time elapse: 0.106seconds
10:08:17: Decomposing movements and ethograms, time elapse: 43.652seconds
10:08:21: Decomposing completed, time elapse: 62.284seconds
10:08:43: Decomposing poses, time elapse: 14.462seconds
10:08:43: Calculating kernel matrix, time elapse: 0.041seconds
10:08:54: Decomposing movements and ethograms, time elapse: 10.897seconds
10:08:59: Decomposing completed, time elapse: 29.859seconds
10:09:18: Decomposing poses, time elapse: 16seconds
10:09:19: Calculating kernel matrix, time elapse: 0.161seconds
10:10:19: Decomposing movements and ethograms, time elapse: 60.224seconds
10:10:24: Decomposing completed, time elapse: 81.151seconds
10:10:50: Decomposing poses, time elapse: 16.134seconds
10:10:51: Calculating kernel matrix, time elapse: 0.114seconds
10:11:10: Decomposing movements and ethograms, time elapse: 19.273seconds
10:11:14: Decomposing completed, time elapse: 39.304seconds
10:11:35: Decomposing poses, time elapse: 13.84seconds
10:11:35: Calculating kernel matrix, time elapse: 0.161seconds
10:12:15: Decomposing movements and ethograms, time elapse: 39.666seconds
10:12:19: Decomposing completed, time elapse: 57.823seconds
10:12:40: Decomposing poses, time elapse: 9.499seconds
10:12:40: Calculating kernel matrix, time elapse: 0.041seconds
10:12:44: Decomposing movements and ethograms, time elapse: 4.177seconds
10:12:48: Decomposing completed, time elapse: 17.051seconds
10:13:02: Decomposing poses, time elapse: 9.906seconds
10:13:02: Calculating kernel matrix, time elapse: 0.062seconds
10:13:16: Decomposing movements and ethograms, time elapse: 14.508seconds
10:13:20: Decomposing completed, time elapse: 28.053seconds
10:13:36: Decomposing poses, time elapse: 11.19seconds
10:13:36: Calculating kernel matrix, time elapse: 0.076seconds
10:13:50: Decomposing movements and ethograms, time elapse: 14.356seconds
10:13:54: Decomposing completed, time elapse: 29.447seconds
10:14:13: Decomposing poses, time elapse: 12.747seconds
10:14:13: Calculating kernel matrix, time elapse: 0.016seconds
10:14:17: Decomposing movements and ethograms, time elapse: 3.947seconds
10:14:20: Decomposing completed, time elapse: 19.819seconds
10:14:34: Decomposing poses, time elapse: 11.616seconds
10:14:34: Calculating kernel matrix, time elapse: 0.102seconds
10:14:53: Decomposing movements and ethograms, time elapse: 18.892seconds
10:14:57: Decomposing completed, time elapse: 34.533seconds
10:15:16: Decomposing poses, time elapse: 11.721seconds
10:15:16: Calculating kernel matrix, time elapse: 0.079seconds
10:15:36: Decomposing movements and ethograms, time elapse: 19.63seconds
10:15:40: Decomposing completed, time elapse: 35.308seconds
10:15:58: Decomposing poses, time elapse: 11.236seconds
10:15:58: Calculating kernel matrix, time elapse: 0.066seconds
10:16:14: Decomposing movements and ethograms, time elapse: 16.146seconds
10:16:17: Decomposing completed, time elapse: 31.076seconds
10:16:32: Decomposing poses, time elapse: 9.131seconds
10:16:32: Calculating kernel matrix, time elapse: 0.032seconds
10:16:38: Decomposing movements and ethograms, time elapse: 5.44seconds
10:16:41: Decomposing completed, time elapse: 17.914seconds
10:16:55: Decomposing poses, time elapse: 11.158seconds
10:16:56: Calculating kernel matrix, time elapse: 0.086seconds
10:17:12: Decomposing movements and ethograms, time elapse: 16.401seconds
10:17:16: Decomposing completed, time elapse: 31.515seconds
10:17:32: Decomposing poses, time elapse: 8.818seconds
10:17:32: Calculating kernel matrix, time elapse: 0.035seconds
10:17:41: Decomposing movements and ethograms, time elapse: 9.009seconds
10:17:44: Decomposing completed, time elapse: 21.288seconds
10:18:00: Decomposing poses, time elapse: 12.949seconds
10:18:01: Calculating kernel matrix, time elapse: 0.147seconds
10:18:15: Decomposing movements and ethograms, time elapse: 14.593seconds
10:18:19: Decomposing completed, time elapse: 31.824seconds
10:18:41: Decomposing poses, time elapse: 10.868seconds
10:18:41: Calculating kernel matrix, time elapse: 0.065seconds
10:18:54: Decomposing movements and ethograms, time elapse: 12.656seconds
10:18:57: Decomposing completed, time elapse: 27.297seconds
10:19:14: Decomposing poses, time elapse: 11.268seconds
10:19:15: Calculating kernel matrix, time elapse: 0.067seconds
10:19:27: Decomposing movements and ethograms, time elapse: 12.656seconds
10:19:31: Decomposing completed, time elapse: 27.486seconds
10:19:48: Decomposing poses, time elapse: 11.56seconds
10:19:48: Calculating kernel matrix, time elapse: 0.066seconds
10:20:05: Decomposing movements and ethograms, time elapse: 17.098seconds
10:20:09: Decomposing completed, time elapse: 32.444seconds
10:20:24: Decomposing poses, time elapse: 9.631seconds
10:20:24: Calculating kernel matrix, time elapse: 0.059seconds
10:20:37: Decomposing movements and ethograms, time elapse: 13.119seconds
10:20:41: Decomposing completed, time elapse: 26.289seconds
10:20:58: Decomposing poses, time elapse: 11.992seconds
10:20:58: Calculating kernel matrix, time elapse: 0.102seconds
10:21:22: Decomposing movements and ethograms, time elapse: 24.003seconds
10:21:26: Decomposing completed, time elapse: 40.081seconds
10:21:45: Decomposing poses, time elapse: 11.304seconds
10:21:45: Calculating kernel matrix, time elapse: 0.053seconds
10:22:01: Decomposing movements and ethograms, time elapse: 16.033seconds
10:22:05: Decomposing completed, time elapse: 31.209seconds
10:22:20: Decomposing poses, time elapse: 9.732seconds
10:22:20: Calculating kernel matrix, time elapse: 0.048seconds
10:22:32: Decomposing movements and ethograms, time elapse: 11.574seconds
10:22:35: Decomposing completed, time elapse: 24.582seconds
10:22:49: Decomposing poses, time elapse: 10.329seconds
10:22:50: Calculating kernel matrix, time elapse: 0.078seconds
10:23:07: Decomposing movements and ethograms, time elapse: 17.032seconds
10:23:10: Decomposing completed, time elapse: 31.093seconds
10:23:28: Decomposing poses, time elapse: 11.092seconds
10:23:28: Calculating kernel matrix, time elapse: 0.064seconds
10:23:41: Decomposing movements and ethograms, time elapse: 13.535seconds
10:23:45: Decomposing completed, time elapse: 28.378seconds
10:24:01: Decomposing poses, time elapse: 10.619seconds
10:24:01: Calculating kernel matrix, time elapse: 0.074seconds
10:24:19: Decomposing movements and ethograms, time elapse: 17.435seconds
10:24:22: Decomposing completed, time elapse: 31.787seconds
10:24:39: Decomposing poses, time elapse: 10.273seconds
10:24:39: Calculating kernel matrix, time elapse: 0.047seconds
10:24:46: Decomposing movements and ethograms, time elapse: 7.463seconds
10:24:49: Decomposing completed, time elapse: 21.025seconds
10:25:05: Decomposing poses, time elapse: 10.879seconds
10:25:05: Calculating kernel matrix, time elapse: 0.056seconds
10:25:17: Decomposing movements and ethograms, time elapse: 12.13seconds
10:25:20: Decomposing completed, time elapse: 26.555seconds
10:25:37: Decomposing poses, time elapse: 11.936seconds
10:25:37: Calculating kernel matrix, time elapse: 0.097seconds
10:25:47: Decomposing movements and ethograms, time elapse: 9.235seconds
10:25:51: Decomposing completed, time elapse: 25.337seconds
10:26:09: Decomposing poses, time elapse: 10.862seconds
10:26:09: Calculating kernel matrix, time elapse: 0.077seconds
10:26:30: Decomposing movements and ethograms, time elapse: 20.421seconds
10:26:34: Decomposing completed, time elapse: 35.347seconds
10:26:51: Decomposing poses, time elapse: 10.968seconds
10:26:51: Calculating kernel matrix, time elapse: 0.052seconds
10:27:01: Decomposing movements and ethograms, time elapse: 10.06seconds
10:27:04: Decomposing completed, time elapse: 24.453seconds
10:27:20: Decomposing poses, time elapse: 10.548seconds
10:27:20: Calculating kernel matrix, time elapse: 0.072seconds
10:27:36: Decomposing movements and ethograms, time elapse: 16.337seconds
10:27:40: Decomposing completed, time elapse: 30.627seconds
10:27:56: Decomposing poses, time elapse: 10.32seconds
10:27:56: Calculating kernel matrix, time elapse: 0.067seconds
10:28:13: Decomposing movements and ethograms, time elapse: 17.219seconds
10:28:17: Decomposing completed, time elapse: 31.555seconds
10:28:32: Decomposing poses, time elapse: 9.933seconds
10:28:33: Calculating kernel matrix, time elapse: 0.042seconds
10:28:44: Decomposing movements and ethograms, time elapse: 11.176seconds
10:28:47: Decomposing completed, time elapse: 24.564seconds
10:29:02: Decomposing poses, time elapse: 10.897seconds
10:29:02: Calculating kernel matrix, time elapse: 0.057seconds
10:29:15: Decomposing movements and ethograms, time elapse: 12.84seconds
10:29:18: Decomposing completed, time elapse: 27.486seconds
10:29:35: Decomposing poses, time elapse: 11.152seconds
10:29:35: Calculating kernel matrix, time elapse: 0.141seconds
10:30:22: Decomposing movements and ethograms, time elapse: 46.899seconds
10:30:28: Decomposing completed, time elapse: 64.735seconds
10:30:48: Decomposing poses, time elapse: 9.321seconds
10:30:48: Calculating kernel matrix, time elapse: 0.033seconds
10:30:51: Decomposing movements and ethograms, time elapse: 3.48seconds
10:30:55: Decomposing completed, time elapse: 16.279seconds
10:31:09: Decomposing poses, time elapse: 10.841seconds
10:31:09: Calculating kernel matrix, time elapse: 0.083seconds
10:31:25: Decomposing movements and ethograms, time elapse: 15.738seconds
10:31:29: Decomposing completed, time elapse: 30.541seconds
10:31:48: Decomposing poses, time elapse: 12.33seconds
10:31:48: Calculating kernel matrix, time elapse: 0.081seconds
10:32:01: Decomposing movements and ethograms, time elapse: 13.569seconds
10:32:05: Decomposing completed, time elapse: 29.918seconds
10:32:22: Decomposing poses, time elapse: 10.503seconds
10:32:22: Calculating kernel matrix, time elapse: 0.046seconds
10:32:34: Decomposing movements and ethograms, time elapse: 11.807seconds
10:32:39: Decomposing completed, time elapse: 26.996seconds
10:32:52: Decomposing poses, time elapse: 9.402seconds
10:32:52: Calculating kernel matrix, time elapse: 0.042seconds
10:33:00: Decomposing movements and ethograms, time elapse: 7.94seconds
10:33:04: Decomposing completed, time elapse: 20.958seconds
10:33:18: Decomposing poses, time elapse: 10.441seconds
10:33:18: Calculating kernel matrix, time elapse: 0.052seconds
10:33:33: Decomposing movements and ethograms, time elapse: 14.784seconds
10:33:37: Decomposing completed, time elapse: 29.337seconds
10:33:55: Decomposing poses, time elapse: 13.169seconds
10:33:55: Calculating kernel matrix, time elapse: 0.134seconds
10:34:25: Decomposing movements and ethograms, time elapse: 30.253seconds
10:34:29: Decomposing completed, time elapse: 47.703seconds
10:34:49: Decomposing poses, time elapse: 9.508seconds
10:34:49: Calculating kernel matrix, time elapse: 0.036seconds
10:34:55: Decomposing movements and ethograms, time elapse: 6.077seconds
10:34:59: Decomposing completed, time elapse: 19.148seconds
10:35:12: Decomposing poses, time elapse: 9.859seconds
10:35:12: Calculating kernel matrix, time elapse: 0.041seconds
10:35:20: Decomposing movements and ethograms, time elapse: 7.517seconds
10:35:23: Decomposing completed, time elapse: 20.855seconds
10:35:37: Decomposing poses, time elapse: 10.136seconds
10:35:37: Calculating kernel matrix, time elapse: 0.044seconds
10:35:48: Decomposing movements and ethograms, time elapse: 10.732seconds
10:35:52: Decomposing completed, time elapse: 24.734seconds
10:36:10: Decomposing poses, time elapse: 14.298seconds
10:36:10: Calculating kernel matrix, time elapse: 0.138seconds
10:36:39: Decomposing movements and ethograms, time elapse: 28.958seconds
10:36:43: Decomposing completed, time elapse: 47.45seconds
10:37:03: Decomposing poses, time elapse: 9.697seconds
10:37:03: Calculating kernel matrix, time elapse: 0.058seconds
10:37:16: Decomposing movements and ethograms, time elapse: 12.893seconds
10:37:20: Decomposing completed, time elapse: 26.417seconds
10:37:34: Decomposing poses, time elapse: 9.595seconds
10:37:34: Calculating kernel matrix, time elapse: 0.048seconds
10:37:39: Decomposing movements and ethograms, time elapse: 4.76seconds
10:37:42: Decomposing completed, time elapse: 17.985seconds
10:37:59: Decomposing poses, time elapse: 12.549seconds
10:37:59: Calculating kernel matrix, time elapse: 0.151seconds
10:38:42: Decomposing movements and ethograms, time elapse: 42.741seconds
10:38:48: Decomposing completed, time elapse: 61.15seconds
10:39:10: Decomposing poses, time elapse: 10.741seconds
10:39:10: Calculating kernel matrix, time elapse: 0.057seconds
10:39:15: Decomposing movements and ethograms, time elapse: 5.149seconds
10:39:18: Decomposing completed, time elapse: 19.458seconds
10:39:33: Decomposing poses, time elapse: 9.725seconds
10:39:33: Calculating kernel matrix, time elapse: 0.052seconds
10:39:41: Decomposing movements and ethograms, time elapse: 8.238seconds
10:39:45: Decomposing completed, time elapse: 21.495seconds
10:40:02: Decomposing poses, time elapse: 12.583seconds
10:40:02: Calculating kernel matrix, time elapse: 0.1seconds
10:40:28: Decomposing movements and ethograms, time elapse: 25.422seconds
10:40:32: Decomposing completed, time elapse: 42.221seconds
10:40:50: Decomposing poses, time elapse: 10.517seconds
10:40:50: Calculating kernel matrix, time elapse: 0.054seconds
10:41:07: Decomposing movements and ethograms, time elapse: 16.714seconds
10:41:11: Decomposing completed, time elapse: 31.375seconds
10:41:27: Decomposing poses, time elapse: 10.947seconds
10:41:27: Calculating kernel matrix, time elapse: 0.045seconds
10:41:32: Decomposing movements and ethograms, time elapse: 4.564seconds
10:41:36: Decomposing completed, time elapse: 19.404seconds
14:54:53: Decomposing poses, time elapse: 18.279seconds
14:54:53: Calculating kernel matrix, time elapse: 0.077seconds
14:55:04: Decomposing movements and ethograms, time elapse: 10.252seconds
14:55:08: Decomposing completed, time elapse: 33.141seconds
14:55:22: Decomposing poses, time elapse: 9.814seconds
14:55:22: Calculating kernel matrix, time elapse: 0.044seconds
14:55:35: Decomposing movements and ethograms, time elapse: 13.481seconds
14:55:39: Decomposing completed, time elapse: 26.664seconds
14:55:53: Decomposing poses, time elapse: 10.096seconds
14:55:53: Calculating kernel matrix, time elapse: 0.045seconds
